"custom_rate","code","duty_free_tl","name","category_id:id","id"
"3.673","902690","100.0","Parts and accessories for instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases, n.e.s.","categ_9026","hs_code_902690"
"3.673","902710","100.0","Gas or smoke analysis apparatus","categ_9027","hs_code_902710"
"3.673","902720","100.0","Chromatographs and electrophoresis instruments","categ_9027","hs_code_902720"
"3.673","902730","100.0","Spectrometers, spectrophotometers and spectrographs using optical radiations, such as UV, visible, IR","categ_9027","hs_code_902730"
"3.673","902750","100.0","Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical radiations (excl. spectrometers, spectrophotometers, spectrographs, and gas or smoke analysis apparatus)","categ_9027","hs_code_902750"
"3.673","902780","100.0","Instruments and apparatus for physical or chemical analysis, or for measuring or checking viscosity, porosity, expansion, surface tension or the like, or for measuring or checking quantities of heat, sound or light, n.e.s.","categ_9027","hs_code_902780"
"3.673","902790","100.0","Microtomes; parts and accessories of instruments and apparatus for physical or chemical analysis, instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like, instruments and apparatus for measuring or checking quantities of heat, sound or light, and of microtomes, n.e.s.","categ_9027","hs_code_902790"
"3.673","902810","0.0","Gas meters, incl. calibrating meters therefor","categ_9028","hs_code_902810"
"3.673","902820","0.0","Liquid meters, incl. calibrating meters therefor","categ_9028","hs_code_902820"
"3.673","902830","0.0","Electricity supply or production meters, incl. calibrating meters therefor","categ_9028","hs_code_902830"
"3.673","902890","0.0","Parts and accessories for gas, liquid or electricity supply or production meters, n.e.s.","categ_9028","hs_code_902890"
"3.673","902910","0.0","Revolution counters, production counters, taximeters, milometers, pedometers and the like (excl. gas, liquid and electricity meters)","categ_9029","hs_code_902910"
"3.673","902920","0.0","Speed indicators and tachometers, stroboscopes","categ_9029","hs_code_902920"
"3.673","902990","0.0","Parts and accessories for revolution counters, production counters, taximeters, milometers, pedometers and the like, speed indicators and tachometers, and stroboscopes, n.e.s.","categ_9029","hs_code_902990"
"3.673","903010","0.0","Instruments and apparatus for measuring or detecting ionising radiations","categ_9030","hs_code_903010"
"3.673","903020","0.0","Oscilloscopes and oscillographs","categ_9030","hs_code_903020"
"3.673","903031","0.0","Multimeters for voltage, current, resistance or electrical power, without recording device","categ_9030","hs_code_903031"
"3.673","903032","0.0","Multimeters with recording device","categ_9030","hs_code_903032"
"3.673","903033","0.0","Instruments and apparatus for measuring or checking voltage, current, resistance or electrical power, without recording device (excl. multimeters, and oscilloscopes and oscillographs)","categ_9030","hs_code_903033"
"3.673","903039","0.0","Instruments and apparatus for measuring or checking voltage, current, resistance or electrical power, with recording device (excl. multimeters, and oscilloscopes and oscillographs)","categ_9030","hs_code_903039"
"3.673","903040","100.0","Instruments and apparatus for measuring or checking electrical quantities, specifically for telecommunications, e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers","categ_9030","hs_code_903040"
"3.673","903082","100.0","Instruments and apparatus for measuring or checking semiconductor wafers or devices","categ_9030","hs_code_903082"
"3.673","903084","0.0","Instruments and apparatus for measuring or checking electrical quantities, with recording device (excl. appliances specially designed for telecommunications, multimeters, oscilloscopes and oscillographs, and apparatus for measuring or checking semiconductor wafers or devices)","categ_9030","hs_code_903084"
"3.673","903089","0.0","Instruments and apparatus for measuring or checking electrical quantities, without recording device, n.e.s.","categ_9030","hs_code_903089"
"3.673","903090","100.0","Parts and accessories for instruments and apparatus for measuring or checking electrical quantities or for detecting ionising radiations, n.e.s.","categ_9030","hs_code_903090"
"3.673","903110","0.0","Machines for balancing mechanical parts","categ_9031","hs_code_903110"
"3.673","903120","0.0","Test benches for motors, generators, pumps, etc.","categ_9031","hs_code_903120"
"3.673","903141","100.0","Optical instruments and appliances for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices","categ_9031","hs_code_903141"
"3.673","903149","100.0","Optical instruments, appliances and machines for measuring or checking, not elsewhere specified or included in chapter 90","categ_9031","hs_code_903149"
"3.673","903180","33.3333333333","Instruments, appliances and machines for measuring or checking, not elsewhere specified in chapter 90 (excl. optical)","categ_9031","hs_code_903180"
"3.673","903190","100.0","Parts and accessories for instruments, appliances and machines for measuring and checking, n.e.s.","categ_9031","hs_code_903190"
"3.673","903210","0.0","Thermostats","categ_9032","hs_code_903210"
"3.673","903220","0.0","Manostats (excl. taps, cocks and valves of heading 8481)","categ_9032","hs_code_903220"
"3.673","903281","0.0","Hydraulic or pneumatic regulating or controlling instruments and apparatus (excl. manostats and taps, cocks and valves of heading 8481)","categ_9032","hs_code_903281"
"3.673","903289","0.0","Regulating or controlling instruments and apparatus (excl. hydraulic or pneumatic, manostats, thermostats, and taps, cocks and valves of heading 8481)","categ_9032","hs_code_903289"
"3.673","903290","0.0","Parts and accessories for regulating or controlling instruments and apparatus, n.e.s.","categ_9032","hs_code_903290"
"3.673","903300","0.0","Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, specified neither in this chapter nor elsewhere","categ_9033","hs_code_903300"
"3.673","910111","0.0","Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, electrically operated, with mechanical display only (excl. with backs made of steel)","categ_9101","hs_code_910111"
"3.673","910119","0.0","Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, electrically operated, with opto-electronic display and with combined mechanical and opto-electronic display (excl. with backs made of steel)","categ_9101","hs_code_910119"
"3.673","910121","0.0","Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, with automatic winding (excl. with backs made of steel)","categ_9101","hs_code_910121"
"3.673","910129","0.0","Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, with hand winding only (excl. with backs made of steel)","categ_9101","hs_code_910129"
"3.673","910191","0.0","Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious metal, electrically operated (excl. with backs made of steel and wrist-watches)","categ_9101","hs_code_910191"
"3.673","910199","0.0","Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious metal, with hand or automatic winding (excl. with backs made of steel and wrist-watches)","categ_9101","hs_code_910199"
"3.673","910211","0.0","Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with mechanical display only (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910211"
"3.673","910212","0.0","Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with opto-electronic display only (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910212"
"3.673","910219","0.0","Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with combined mechanical and opto-electronic display (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910219"
"3.673","910221","0.0","Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910221"
"3.673","910229","0.0","Wrist-watches, whether or not incorporating a stop-watch facility, with hand winding only (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910229"
"3.673","910291","0.0","Pocket-watches and the like, incl. stop-watches, electrically operated (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910291"
"3.673","910299","0.0","Pocket-watches and the like, incl. stop-watches, with hand or automatic winding (excl. of precious metal or of metal clad with precious metal)","categ_9102","hs_code_910299"
"3.673","910310","0.0","Clocks with watch movements, electrically operated (excl. wrist-watches, pocket-watches and other watches of heading 9101 or 9102, and instrument panel clocks and the like of heading 9104)","categ_9103","hs_code_910310"
"3.673","910390","0.0","Clocks with watch movements (excl. electrically operated, wrist-watches, pocket-watches and other watches of heading 9101 or 9102, and instrument panel clocks and the like of heading 9104)","categ_9103","hs_code_910390"
"3.673","910400","0.0","Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other vehicles","categ_9104","hs_code_910400"
"3.673","910511","0.0","Alarm clocks, electrically operated","categ_9105","hs_code_910511"
"3.673","910519","0.0","Alarm clocks (excl. electrically operated)","categ_9105","hs_code_910519"
"3.673","910521","0.0","Wall clocks, electrically operated","categ_9105","hs_code_910521"
"3.673","910529","0.0","Wall clocks (excl. electrically operated)","categ_9105","hs_code_910529"
"3.673","910591","0.0","Clocks, electrically operated (excl. wrist-watches, pocket-watches and other watches of heading 9101 or 9102, clocks with watch movements of heading 9103, instrument panel clocks and the like of heading 9104, alarm clocks and wall clocks)","categ_9105","hs_code_910591"
